HomoloGene ID,Common Organism Name,NCBI Taxon ID,Symbol
128265,human,9606,OR4K14
128266,human,9606,OR4N2
128267,human,9606,OR14I1
128268,human,9606,OR51A2
128269,human,9606,OR51V1
128270,human,9606,OR2J3
128271,"mouse, laboratory",10090,Olfr1024
128272,human,9606,OR2AE1
128274,human,9606,OR51A4
128275,human,9606,CR1L
128276,"mouse, laboratory",10090,Ypel4
128276,human,9606,YPEL4
128277,"mouse, laboratory",10090,Zfp663
128278,"mouse, laboratory",10090,Hist1h3b
128278,"mouse, laboratory",10090,Hist1h3c
128278,"mouse, laboratory",10090,Hist1h3d
128278,"mouse, laboratory",10090,Hist1h3e
128278,"mouse, laboratory",10090,Hist1h3f
128278,"mouse, laboratory",10090,Hist2h3b
128278,"mouse, laboratory",10090,Hist2h3c1
128278,"mouse, laboratory",10090,Hist2h3c2
128278,human,9606,HIST2H3A
128278,human,9606,HIST2H3C
128278,human,9606,HIST2H3D
128279,"mouse, laboratory",10090,Olfr147
128279,human,9606,OR8B2
128279,human,9606,OR8B3
128282,"mouse, laboratory",10090,Rps25
128282,human,9606,RPS25
128283,"mouse, laboratory",10090,Hoxc9
128287,"mouse, laboratory",10090,Ffar2
128287,human,9606,FFAR2
128289,human,9606,KRTAP5-1
128292,human,9606,CABP1
128298,"mouse, laboratory",10090,F8a
128301,"mouse, laboratory",10090,Prps2
128301,human,9606,PRPS2
128302,"mouse, laboratory",10090,Nap1l4
128302,human,9606,NAP1L4
128304,"mouse, laboratory",10090,Olfr394
128305,human,9606,TCEAL6
128306,"mouse, laboratory",10090,Ms4a6b
128307,human,9606,IGIP
128308,"mouse, laboratory",10090,Gm10696
128308,"mouse, laboratory",10090,Gm10697
128308,"mouse, laboratory",10090,Gm9125
128308,"mouse, laboratory",10090,Tdpoz1
128308,"mouse, laboratory",10090,Tdpoz2
128308,"mouse, laboratory",10090,Tdpoz3
128308,"mouse, laboratory",10090,Tdpoz5
128309,human,9606,CARD17
128310,human,9606,ERV3-1
128316,human,9606,F8A1
128316,human,9606,F8A2
128316,human,9606,F8A3
128318,"mouse, laboratory",10090,A830010M20Rik
128318,human,9606,KIAA1107
128320,"mouse, laboratory",10090,Gm5451
128323,"mouse, laboratory",10090,Snrpd3
128323,human,9606,SNRPD3
128324,"mouse, laboratory",10090,Shmt2
128324,human,9606,SHMT2
128326,"mouse, laboratory",10090,Ccdc177
128327,human,9606,ABHD1
128332,human,9606,ZNF468
128333,"mouse, laboratory",10090,Krt33b
128333,human,9606,KRT33B
128334,human,9606,HLA-DPA1
128336,"mouse, laboratory",10090,H2-Eb1
128336,human,9606,HLA-DRB1
128337,"mouse, laboratory",10090,H2-T23
128337,human,9606,HLA-E
128341,"mouse, laboratory",10090,Vmn1r167
128341,"mouse, laboratory",10090,Vmn1r169
128341,"mouse, laboratory",10090,Vmn1r170
128341,"mouse, laboratory",10090,Vmn1r171
128341,"mouse, laboratory",10090,Vmn1r175
128341,"mouse, laboratory",10090,Vmn1r176
128342,"mouse, laboratory",10090,Vmn1r2
128342,"mouse, laboratory",10090,Vmn1r238
128342,"mouse, laboratory",10090,Vmn1r3
128342,"mouse, laboratory",10090,Vmn1r79
128343,"mouse, laboratory",10090,Vmn1r233
128344,"mouse, laboratory",10090,Vmn1r67
128345,"mouse, laboratory",10090,Vmn1r11
128347,human,9606,CSH1
128347,human,9606,CSH2
128348,human,9606,APOBEC3G
128349,human,9606,SIGLEC12
128351,human,9606,LILRA6
128352,"mouse, laboratory",10090,H2-Q10
128352,human,9606,HLA-A
128353,"mouse, laboratory",10090,Cd209e
128353,human,9606,CD209
128355,"mouse, laboratory",10090,Tas2r114
128355,human,9606,TAS2R10
128357,"mouse, laboratory",10090,Mrfap1
128357,human,9606,MRFAP1
128358,"mouse, laboratory",10090,Nipsnap3b
128358,human,9606,NIPSNAP3B
128359,"mouse, laboratory",10090,Eps15
128359,human,9606,EPS15
128360,"mouse, laboratory",10090,Klra2
128362,"mouse, laboratory",10090,Adam6a
128362,"mouse, laboratory",10090,Adam6b
128363,"mouse, laboratory",10090,Adam26a
128363,"mouse, laboratory",10090,Adam26b
128364,"mouse, laboratory",10090,Adam20
128364,"mouse, laboratory",10090,Adam25
128364,"mouse, laboratory",10090,Adam39
128364,human,9606,ADAM20
128365,human,9606,SLCO1B7
128366,"mouse, laboratory",10090,Armcx5
128366,human,9606,ARMCX5
128367,human,9606,SPANXN2
128368,human,9606,SPANXN5
128369,"mouse, laboratory",10090,Oasl2
128370,"mouse, laboratory",10090,Hrnr
128370,human,9606,HRNR
128373,human,9606,SPIN3
128374,human,9606,PRAMEF5
128374,human,9606,PRAMEF6
128376,human,9606,CASC10
128377,"mouse, laboratory",10090,Olfr687
128377,"mouse, laboratory",10090,Olfr688
128377,"mouse, laboratory",10090,Olfr689
128379,"mouse, laboratory",10090,Olfr287
128379,"mouse, laboratory",10090,Olfr288
128381,"mouse, laboratory",10090,Olfr663
128382,"mouse, laboratory",10090,Olfr317
128383,"mouse, laboratory",10090,Olfr1306
128383,"mouse, laboratory",10090,Olfr1307
128384,"mouse, laboratory",10090,Olfr530
128384,"mouse, laboratory",10090,Olfr533
128385,"mouse, laboratory",10090,Olfr169
128386,human,9606,DEFB121
128390,"mouse, laboratory",10090,Hsfy2
128390,human,9606,HSFY1
128390,human,9606,HSFY2
128391,"mouse, laboratory",10090,Sp140
128391,human,9606,SP140
128392,"mouse, laboratory",10090,Arf1
128393,"mouse, laboratory",10090,Pramef8
128393,human,9606,PRAMEF7
128393,human,9606,PRAMEF8
128394,"mouse, laboratory",10090,Ces1g
128394,human,9606,CES1
128396,"mouse, laboratory",10090,Enpp7
128396,human,9606,ENPP7
128399,"mouse, laboratory",10090,Rims1
128399,human,9606,RIMS1
128400,human,9606,IL32
128402,human,9606,KRTAP5-3
128402,human,9606,KRTAP5-5
128403,"mouse, laboratory",10090,Krtap5-2
128403,human,9606,KRTAP5-4
128404,human,9606,C9orf106
128405,human,9606,DUXA
128406,"mouse, laboratory",10090,Ube2n
128409,"mouse, laboratory",10090,Gm9780
128409,"mouse, laboratory",10090,Plac9a
128409,human,9606,PLAC9
128410,human,9606,PCDHB9
128411,human,9606,PCDHB12
128412,"mouse, laboratory",10090,Akr1b10
128413,human,9606,ZNF665
128415,"mouse, laboratory",10090,Gypc
128415,human,9606,GYPC
128417,"mouse, laboratory",10090,Crygf
128418,"mouse, laboratory",10090,Ubc
128418,human,9606,UBC
128422,"mouse, laboratory",10090,Npcd
128423,"mouse, laboratory",10090,Gm11236
128423,"mouse, laboratory",10090,Gm11238
128423,"mouse, laboratory",10090,Gm11239
128423,"mouse, laboratory",10090,Gm11487
128423,"mouse, laboratory",10090,Gm11756
128423,"mouse, laboratory",10090,Gm11757
128423,"mouse, laboratory",10090,Gm13871
128423,"mouse, laboratory",10090,Gm428
128424,"mouse, laboratory",10090,Olfr19
128424,human,9606,OR7A5
128425,"mouse, laboratory",10090,Rps17
128426,"mouse, laboratory",10090,Hist1h2bm
128426,human,9606,HIST1H2BD
128431,"mouse, laboratory",10090,Nebl
128432,"mouse, laboratory",10090,Tpi1
128432,human,9606,TPI1
128433,human,9606,PRR25
128434,human,9606,ZNF793
128435,human,9606,PRAMEF22
128435,human,9606,PRAMEF3
128437,"mouse, laboratory",10090,E130309D14Rik
128438,"mouse, laboratory",10090,Krtap4-16
128438,human,9606,KRTAP4-3
128439,human,9606,RLTPR
128440,"mouse, laboratory",10090,Fam187a
128441,"mouse, laboratory",10090,4933406M09Rik
128442,"mouse, laboratory",10090,Aldoart1
128445,"mouse, laboratory",10090,4930550L24Rik
128446,"mouse, laboratory",10090,Zfp819
128447,"mouse, laboratory",10090,Ccdc81
128447,human,9606,CCDC81
128448,"mouse, laboratory",10090,Msl3l2
128449,"mouse, laboratory",10090,Zfp956
128450,"mouse, laboratory",10090,1700009N14Rik
128451,"mouse, laboratory",10090,Plscr2
128452,"mouse, laboratory",10090,1700001F09Rik
128452,"mouse, laboratory",10090,BC061237
128452,"mouse, laboratory",10090,Cdv3
128452,"mouse, laboratory",10090,Gm10375
128452,"mouse, laboratory",10090,Gm10377
128452,"mouse, laboratory",10090,Gm21162
128452,"mouse, laboratory",10090,Gm21977
128452,"mouse, laboratory",10090,Gm3141
128452,"mouse, laboratory",10090,Gm3676
128452,"mouse, laboratory",10090,Gm5800
128452,"mouse, laboratory",10090,Gm7970
128452,"mouse, laboratory",10090,Gm7980
128452,"mouse, laboratory",10090,Gm8005
128452,"mouse, laboratory",10090,Gm8068
128452,"mouse, laboratory",10090,Gm8094
128452,"mouse, laboratory",10090,Gm8127
128452,"mouse, laboratory",10090,Gm8138
128452,"mouse, laboratory",10090,Gm8165
128452,"mouse, laboratory",10090,Gm8212
128452,"mouse, laboratory",10090,Gm8220
128452,"mouse, laboratory",10090,Gm8229
128452,"mouse, laboratory",10090,Gm8232
128452,"mouse, laboratory",10090,Gm8256
128452,human,9606,CDV3
128454,"mouse, laboratory",10090,4430402I18Rik
128455,"mouse, laboratory",10090,Lrrfip1
128455,human,9606,LRRFIP1
128456,"mouse, laboratory",10090,Sprr2a1
128456,"mouse, laboratory",10090,Sprr2a2
128456,human,9606,SPRR2G
128466,"mouse, laboratory",10090,Eif4e2
128466,human,9606,EIF4E2
128467,"mouse, laboratory",10090,Angptl1
128467,human,9606,ANGPTL1
128468,"mouse, laboratory",10090,Eif1
128469,human,9606,PAGE2B
128472,human,9606,RCAN2
128474,"mouse, laboratory",10090,1700023E05Rik
128475,"mouse, laboratory",10090,Tor1aip1
128480,"mouse, laboratory",10090,2610034B18Rik
128480,human,9606,C15orf38
128480,human,9606,C15orf38-AP3S2
128482,human,9606,DCAF8L1
128483,human,9606,CXorf61
128484,human,9606,TPM1
128485,"mouse, laboratory",10090,Lce3a
128485,"mouse, laboratory",10090,Lce3c
128485,"mouse, laboratory",10090,Lce3e
128485,"mouse, laboratory",10090,Lce3f
128485,human,9606,LCE3D
128489,human,9606,KPNA5
128491,"mouse, laboratory",10090,Gpx7
128491,human,9606,GPX7
128500,human,9606,ZNF749
128501,human,9606,ZNF805
128503,"mouse, laboratory",10090,Pcdhb19
128503,human,9606,PCDHB11
128504,human,9606,PCDHB13
128511,"mouse, laboratory",10090,Tvp23b
128511,human,9606,TVP23B
128512,"mouse, laboratory",10090,Myh11
128512,human,9606,MYH11
128513,"mouse, laboratory",10090,Reg3g
128514,"mouse, laboratory",10090,Nme1
128514,human,9606,NME1
128515,"mouse, laboratory",10090,AB099516
128516,"mouse, laboratory",10090,Actl10
128516,human,9606,ACTL10
128517,"mouse, laboratory",10090,Gm4736
128517,"mouse, laboratory",10090,Gm8882
128517,"mouse, laboratory",10090,Prb1
128517,"mouse, laboratory",10090,Prpmp5
128518,"mouse, laboratory",10090,Naf1
128518,human,9606,NAF1
128519,"mouse, laboratory",10090,Zfp110
128519,"mouse, laboratory",10090,Zfp369
128521,"mouse, laboratory",10090,Hoxc11
128524,"mouse, laboratory",10090,Zfp78
128524,human,9606,ZNF471
128525,"mouse, laboratory",10090,Gm10257
128528,"mouse, laboratory",10090,Mptx1
128528,"mouse, laboratory",10090,Mptx2
128529,human,9606,MSANTD3-TMEFF1
128533,"mouse, laboratory",10090,Zfp943
128534,"mouse, laboratory",10090,DXBay18
128534,"mouse, laboratory",10090,Gm14685
128534,"mouse, laboratory",10090,Gm5639
128534,"mouse, laboratory",10090,Gm5640
128534,"mouse, laboratory",10090,Gm5936
128535,"mouse, laboratory",10090,Bpifb9a
128535,"mouse, laboratory",10090,Bpifb9b
128536,"mouse, laboratory",10090,Cfhr2
128536,"mouse, laboratory",10090,Cfhr3
128537,"mouse, laboratory",10090,Gm6750
128537,"mouse, laboratory",10090,Gm7931
128537,"mouse, laboratory",10090,Hmgn2
128537,human,9606,HMGN2
128538,"mouse, laboratory",10090,4933434I20Rik
128539,"mouse, laboratory",10090,Zfp772
128558,"mouse, laboratory",10090,Gm10193
128565,human,9606,NPBWR2
128570,"mouse, laboratory",10090,Kcna3
128570,human,9606,KCNA3
128574,"mouse, laboratory",10090,Slc47a2
128575,"mouse, laboratory",10090,H2afj
128575,human,9606,H2AFJ
128578,human,9606,HDAC9
128584,"mouse, laboratory",10090,Clec2d
128584,"mouse, laboratory",10090,Clec2g
128584,"mouse, laboratory",10090,Clec2i
128584,human,9606,CLEC2D
128587,human,9606,ZNF816
128594,"mouse, laboratory",10090,Hist1h2bh
128594,human,9606,HIST1H2BH
128594,human,9606,HIST1H2BO
128595,"mouse, laboratory",10090,Hist1h4a
128595,"mouse, laboratory",10090,Hist1h4b
128595,"mouse, laboratory",10090,Hist1h4c
128595,"mouse, laboratory",10090,Hist1h4d
128595,"mouse, laboratory",10090,Hist1h4f
128595,"mouse, laboratory",10090,Hist1h4h
128595,"mouse, laboratory",10090,Hist1h4i
128595,"mouse, laboratory",10090,Hist1h4j
128595,"mouse, laboratory",10090,Hist1h4k
128595,"mouse, laboratory",10090,Hist1h4m
128595,"mouse, laboratory",10090,Hist1h4n
128595,"mouse, laboratory",10090,Hist2h4
128595,"mouse, laboratory",10090,Hist4h4
128597,"mouse, laboratory",10090,Zfp111
128597,human,9606,ZNF226
128598,human,9606,RAB41
128599,"mouse, laboratory",10090,Gm9234
128601,human,9606,EPPIN
128606,human,9606,CXCL12
128607,human,9606,DEFB135
128608,"mouse, laboratory",10090,Cd69
128608,human,9606,CD69
128609,"mouse, laboratory",10090,1700066B19Rik
128610,"mouse, laboratory",10090,Ccdc114
128610,human,9606,CCDC114
128611,"mouse, laboratory",10090,Gm525
128612,"mouse, laboratory",10090,Rltpr
128613,"mouse, laboratory",10090,Grin3a
128613,human,9606,GRIN3A
128615,"mouse, laboratory",10090,Gm806
128617,"mouse, laboratory",10090,Gm1604b
128618,"mouse, laboratory",10090,Lrcol1
128618,human,9606,LRCOL1
128619,"mouse, laboratory",10090,BC048644
128622,"mouse, laboratory",10090,Tmprss11d
128622,human,9606,TMPRSS11D
128623,"mouse, laboratory",10090,Cyp4f18
128623,human,9606,CYP4F2
128624,"mouse, laboratory",10090,Irf7
128624,human,9606,IRF7
128626,"mouse, laboratory",10090,Pin1rt1
128627,"mouse, laboratory",10090,B020004J07Rik
128628,"mouse, laboratory",10090,4930428D18Rik
128629,"mouse, laboratory",10090,Zfp872
128629,human,9606,ZNF709
128630,human,9606,CEACAM1
128631,"mouse, laboratory",10090,Rps27a
128632,"mouse, laboratory",10090,Cdk12
128632,human,9606,CDK12
128636,"mouse, laboratory",10090,H2-Eb2
128637,"mouse, laboratory",10090,Tpm1
128639,"mouse, laboratory",10090,1700010D01Rik
128639,"mouse, laboratory",10090,Gm5941
128640,"mouse, laboratory",10090,Spdyb
128640,human,9606,SPDYE4
128642,human,9606,GNRH2
128645,"mouse, laboratory",10090,Ces2h
128645,human,9606,CES2
128649,"mouse, laboratory",10090,Scnn1g
128649,human,9606,SCNN1G
128651,"mouse, laboratory",10090,Gm4907
128653,"mouse, laboratory",10090,Gm853
128654,"mouse, laboratory",10090,Ccdc24
128654,human,9606,CCDC24
128655,"mouse, laboratory",10090,Gm5460
128656,"mouse, laboratory",10090,Gm10662
128656,"mouse, laboratory",10090,Gm10668
128656,"mouse, laboratory",10090,Gm4557
128656,"mouse, laboratory",10090,Gm4567
128656,"mouse, laboratory",10090,Gm5890
128656,"mouse, laboratory",10090,Gm5891
128656,"mouse, laboratory",10090,Gm6176
128656,"mouse, laboratory",10090,Gm6882
128658,"mouse, laboratory",10090,Itln1
128658,human,9606,ITLN1
128660,"mouse, laboratory",10090,Pdxp
128660,human,9606,PDXP
128661,"mouse, laboratory",10090,Akr1c18
128661,human,9606,AKR1C3
128665,human,9606,PPP2R5C
128697,human,9606,ACOT6
128699,"mouse, laboratory",10090,Slc4a2
128699,human,9606,SLC4A2
128701,human,9606,TRIM16L
128702,"mouse, laboratory",10090,Bex1
128704,human,9606,DEFB112
128707,"mouse, laboratory",10090,Vsig1
128708,human,9606,ZNF284
128710,"mouse, laboratory",10090,8030411F24Rik
128711,"mouse, laboratory",10090,Mospd1
128711,human,9606,MOSPD1
128715,"mouse, laboratory",10090,Alppl2
128715,human,9606,ALPP
128718,"mouse, laboratory",10090,Zkscan4
128723,"mouse, laboratory",10090,Zdhhc11
128723,human,9606,ZDHHC11B
128724,"mouse, laboratory",10090,Krtap1-4
128724,human,9606,KRTAP1-1
128726,"mouse, laboratory",10090,4930467E23Rik
128726,"mouse, laboratory",10090,Gm15319
128726,"mouse, laboratory",10090,Gm7697
128726,"mouse, laboratory",10090,Gm9495
128728,"mouse, laboratory",10090,Pnck
128728,human,9606,PNCK
128731,"mouse, laboratory",10090,Gbp10
128731,"mouse, laboratory",10090,Gbp11
128731,"mouse, laboratory",10090,Gbp4
128731,"mouse, laboratory",10090,Gbp6
128731,"mouse, laboratory",10090,Gbp9
128732,human,9606,ZNF550
128733,human,9606,CCNI2
128734,"mouse, laboratory",10090,Hrct1
128734,human,9606,HRCT1
128737,"mouse, laboratory",10090,Zfp712
128737,human,9606,ZNF808
128738,"mouse, laboratory",10090,Gm8603
128738,"mouse, laboratory",10090,Smok2a
128738,"mouse, laboratory",10090,Smok2b
128738,"mouse, laboratory",10090,Smok3a
128738,"mouse, laboratory",10090,Smok3b
128738,"mouse, laboratory",10090,Smok3c
128739,human,9606,C15orf56
128742,"mouse, laboratory",10090,Zfp869
128744,"mouse, laboratory",10090,Swi5
128744,human,9606,SWI5
128745,human,9606,LOC650293
128746,"mouse, laboratory",10090,Aak1
128746,human,9606,AAK1
128750,human,9606,PPAN-P2RY11
128751,human,9606,LILRA1
128752,human,9606,LILRA3
128754,human,9606,FAM228A
128755,"mouse, laboratory",10090,Camk2b
128756,human,9606,DEFA1
128756,human,9606,DEFA1B
128756,human,9606,DEFA3
128757,human,9606,GH2
128762,"mouse, laboratory",10090,Cers1
128762,human,9606,CERS1
128768,"mouse, laboratory",10090,Cyp4a14
128787,human,9606,PRAMEF16
128787,human,9606,PRAMEF17
128790,"mouse, laboratory",10090,Zfp952
128791,"mouse, laboratory",10090,Ctdsp2
128791,human,9606,CTDSP2
128793,human,9606,ZNF837
128795,"mouse, laboratory",10090,Chrdl2
128795,human,9606,CHRDL2
128798,human,9606,TAS2R43
128801,human,9606,CEACAM5
128806,"mouse, laboratory",10090,Cntnap5c
128807,"mouse, laboratory",10090,Mroh2b
128807,human,9606,MROH2B
128811,"mouse, laboratory",10090,Cd163
128811,human,9606,CD163
128812,"mouse, laboratory",10090,H2-M5
128815,"mouse, laboratory",10090,Ifi27
128815,human,9606,IFI27
128816,"mouse, laboratory",10090,Krtap4-1
128816,"mouse, laboratory",10090,Krtap4-2
128816,human,9606,KRTAP4-12
128817,human,9606,CEMP1
128818,"mouse, laboratory",10090,Spink11
128818,"mouse, laboratory",10090,Spinkl
128838,"mouse, laboratory",10090,Rab1b
128838,human,9606,RAB1B
128851,human,9606,CALM1
128851,human,9606,CALM2
128851,human,9606,CALM3
128884,"mouse, laboratory",10090,Ube2dnl2
128884,human,9606,UBE2D4
128920,human,9606,SULT1A2
128937,"mouse, laboratory",10090,Hkdc1
128937,human,9606,HKDC1
128982,"mouse, laboratory",10090,Rps15a
128982,human,9606,RPS15A
128996,"mouse, laboratory",10090,Gm14277
129017,human,9606,BCL2L2-PABPN1
129057,"mouse, laboratory",10090,Gm7866
129075,"mouse, laboratory",10090,Cyp4a29-ps
129091,"mouse, laboratory",10090,Gm4581
129118,human,9606,POM121
129118,human,9606,POM121C
129146,"mouse, laboratory",10090,Kdelr2
129146,human,9606,KDELR2
129170,"mouse, laboratory",10090,Rnf14
129170,human,9606,RNF14
129172,human,9606,CBWD2
129218,"mouse, laboratory",10090,Nap1l1
129218,human,9606,NAP1L1
129314,"mouse, laboratory",10090,Srsf10
129314,human,9606,SRSF10
129318,"mouse, laboratory",10090,Celf6
129318,human,9606,CELF6
129325,"mouse, laboratory",10090,Rps13-ps4
129366,human,9606,CTSL
129396,"mouse, laboratory",10090,Ctsj
129406,human,9606,UGT2B28
129419,"mouse, laboratory",10090,Acaa1b
129422,"mouse, laboratory",10090,Gm11703
129435,"mouse, laboratory",10090,Uba1y
129474,"mouse, laboratory",10090,Slc4a3
129474,human,9606,SLC4A3
129502,human,9606,MOCS1
129506,"mouse, laboratory",10090,Gm3336
129509,"mouse, laboratory",10090,Pdzd7
129509,human,9606,PDZD7
129512,"mouse, laboratory",10090,Gstt3
129514,"mouse, laboratory",10090,Rdh7
129514,human,9606,RDH16
129516,"mouse, laboratory",10090,Gm5150
129517,human,9606,H2AFB1
129517,human,9606,H2AFB2
129517,human,9606,H2AFB3
129527,"mouse, laboratory",10090,H1f0
129527,human,9606,H1F0
129530,"mouse, laboratory",10090,Zfp740
129532,"mouse, laboratory",10090,Sult5a1
129533,"mouse, laboratory",10090,Zfp457
129533,human,9606,ZNF493
129534,human,9606,NDUFB1
129539,"mouse, laboratory",10090,Pdha2
129539,human,9606,PDHA2
129540,"mouse, laboratory",10090,1700001C19Rik
